Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Quantity,Unit_Price,Total_Amount,Payment_Method,Month,Year,Quarter
f6cea9a1,2024-02-27 19:00:00,1e903c,Beauty,Laptop,4,227,908,Debit Card,February,2024,1
f34bf89f,2024-02-27 20:00:00,61e522,Books,Lipstick,3,499,1497,Upi,February,2024,1
bc5a8186,2024-02-27 21:00:00,282154,Books,Novel,3,444,1332,Debit Card,February,2024,1
b59c3e40,2024-02-27 22:00:00,11027e,Books,Sofa,4,281,1124,Upi,February,2024,1
d82d6b6a,2024-02-27 23:00:00,4ef533,Clothing,Novel,3,420,1260,Cash,February,2024,1
645c19c7,2024-02-28 00:00:00,51f9e6,Clothing,Lipstick,4,463,1852,Cash,February,2024,1
f71fb90f,2024-02-28 01:00:00,7e3148,Beauty,Lipstick,1,353,353,Debit Card,February,2024,1
3c9c332e,2024-02-28 02:00:00,32699c,Books,Lipstick,2,42,84,Upi,February,2024,1
ac363048,2024-02-28 03:00:00,0ab6ce,Clothing,Lipstick,4,52,208,Credit Card,February,2024,1
26815d16,2024-02-28 04:00:00,e7a15f,Beauty,Lipstick,4,27,108,Credit Card,February,2024,1
48a9c516,2024-02-28 05:00:00,720ce3,Clothing,T-Shirt,2,307,614,Credit Card,February,2024,1
ed2e6412,2024-02-28 06:00:00,e50fd0,Home Decor,Novel,2,499,998,Credit Card,February,2024,1
8a5b930e,2024-02-28 07:00:00,1cd0c0,Books,Novel,1,195,195,Debit Card,February,2024,1
928fc6d6,2024-02-28 08:00:00,7888ee,Home Decor,T-Shirt,3,314,942,Debit Card,February,2024,1
224bd022,2024-02-28 09:00:00,1d5e7c,Clothing,Sofa,4,200,800,Upi,February,2024,1
a8a9e5a9,2024-02-28 10:00:00,512f82,Electronics,T-Shirt,3,122,366,Debit Card,February,2024,1
1c1c7bf8,2024-02-28 11:00:00,6776ac,Home Decor,T-Shirt,1,228,228,Upi,February,2024,1
93a2f44a,2024-02-28 12:00:00,1f98e3,Home Decor,Laptop,4,130,520,Cash,February,2024,1
930ba496,2024-02-28 13:00:00,6d82aa,Home Decor,Sofa,3,53,159,Cash,February,2024,1
e056991c,2024-02-28 14:00:00,26b6c9,Books,Lipstick,1,173,173,Cash,February,2024,1
839e77bf,2024-02-28 15:00:00,e098d4,Beauty,T-Shirt,3,27,81,Upi,February,2024,1
93e760f1,2024-02-28 16:00:00,37e5d4,Home Decor,Sofa,4,482,1928,Upi,February,2024,1
a8d15681,2024-02-28 17:00:00,20f79d,Clothing,Sofa,2,66,132,Upi,February,2024,1
5e149d9f,2024-02-28 18:00:00,c0090b,Books,Novel,2,299,598,Cash,February,2024,1
6a393f4b,2024-02-28 19:00:00,2aecc3,Clothing,Laptop,1,279,279,Upi,February,2024,1
81b45463,2024-02-28 20:00:00,ac17d5,Books,Sofa,4,312,1248,Upi,February,2024,1
2b464d11,2024-02-28 21:00:00,9d1b18,Electronics,T-Shirt,2,283,566,Cash,February,2024,1
f0f4667d,2024-02-28 22:00:00,d9e3eb,Home Decor,Novel,2,316,632,Cash,February,2024,1
d5c96019,2024-02-28 23:00:00,0daf3e,Beauty,Laptop,3,307,921,Debit Card,February,2024,1
74815a6c,2024-02-29 00:00:00,8e6541,Home Decor,T-Shirt,1,291,291,Cash,February,2024,1
27718861,2024-02-29 01:00:00,d60d66,Home Decor,T-Shirt,1,13,13,Debit Card,February,2024,1
a7f35325,2024-02-29 02:00:00,3d5794,Home Decor,Sofa,1,314,314,Upi,February,2024,1
d24be5ef,2024-02-29 03:00:00,26b6c9,Electronics,Lipstick,2,441,882,Upi,February,2024,1
ab545c06,2024-02-29 04:00:00,d538ec,Clothing,Novel,3,378,1134,Debit Card,February,2024,1
5ed43b75,2024-02-29 05:00:00,cb773f,Home Decor,Sofa,1,177,177,Credit Card,February,2024,1
aadf60f6,2024-02-29 06:00:00,83cdef,Home Decor,Lipstick,1,229,229,Credit Card,February,2024,1
da1a6c27,2024-02-29 07:00:00,96c37e,Home Decor,T-Shirt,4,88,352,Debit Card,February,2024,1
799f809f,2024-02-29 08:00:00,a89122,Beauty,Lipstick,4,488,1952,Cash,February,2024,1
9b2873da,2024-02-29 09:00:00,d9e3eb,Beauty,Laptop,2,64,128,Upi,February,2024,1
597cf20f,2024-02-29 10:00:00,d19cca,Beauty,Novel,2,57,114,Upi,February,2024,1
03a21ddd,2024-02-29 11:00:00,f7ce1f,Electronics,Lipstick,2,40,80,Debit Card,February,2024,1
81f0e4b0,2024-02-29 12:00:00,e50fd0,Electronics,Laptop,1,329,329,Upi,February,2024,1
8d524ca7,2024-02-29 13:00:00,f5d634,Books,Novel,3,153,459,Cash,February,2024,1
f9819f8a,2024-02-29 14:00:00,90d7c6,Beauty,Lipstick,2,210,420,Debit Card,February,2024,1
3f0ec9b2,2024-02-29 15:00:00,09abde,Home Decor,Novel,2,241,482,Upi,February,2024,1
43dd7323,2024-02-29 16:00:00,09f096,Home Decor,T-Shirt,3,355,1065,Credit Card,February,2024,1
ee076f38,2024-02-29 17:00:00,df03df,Electronics,Laptop,3,129,387,Debit Card,February,2024,1
c7f28ca1,2024-02-29 18:00:00,17e1d4,Home Decor,Sofa,1,364,364,Cash,February,2024,1
d9387f41,2024-02-29 19:00:00,bb2360,Clothing,Laptop,1,117,117,Cash,February,2024,1
e45ac316,2024-02-29 20:00:00,97ddc5,Clothing,Novel,1,249,249,Cash,February,2024,1
6185f64e,2024-02-29 21:00:00,2aecc3,Home Decor,Sofa,2,489,978,Cash,February,2024,1
91cdba0a,2024-02-29 22:00:00,9ddbe1,Home Decor,Lipstick,1,457,457,Credit Card,February,2024,1
80859266,2024-02-29 23:00:00,bffec4,Home Decor,Lipstick,4,210,840,Upi,February,2024,1
932232b7,2024-03-01 00:00:00,567ab3,Electronics,Lipstick,3,368,1104,Upi,March,2024,1
7a11ac69,2024-03-01 01:00:00,65f7e4,Beauty,Sofa,3,393,1179,Cash,March,2024,1
3d846c65,2024-03-01 02:00:00,e540e0,Clothing,Sofa,1,25,25,Credit Card,March,2024,1
c7883b01,2024-03-01 03:00:00,d72dc0,Beauty,Sofa,3,53,159,Cash,March,2024,1
d41f034e,2024-03-01 04:00:00,57345f,Clothing,Lipstick,3,76,228,Cash,March,2024,1
d492b8bd,2024-03-01 05:00:00,5aa643,Clothing,Sofa,3,272,816,Upi,March,2024,1
d8956d5c,2024-03-01 06:00:00,1e8504,Books,T-Shirt,1,377,377,Debit Card,March,2024,1
7f01f56d,2024-03-01 07:00:00,bd36a2,Books,Sofa,1,469,469,Debit Card,March,2024,1
bfdc28db,2024-03-01 08:00:00,a883b9,Home Decor,Novel,1,43,43,Debit Card,March,2024,1
ec1bced6,2024-03-01 09:00:00,21bbf9,Electronics,Lipstick,1,405,405,Cash,March,2024,1
5ece906a,2024-03-01 10:00:00,e7a15f,Electronics,Lipstick,4,277,1108,Debit Card,March,2024,1
df434da9,2024-03-01 11:00:00,ecfd8e,Clothing,Sofa,1,361,361,Debit Card,March,2024,1
38e73b9e,2024-03-01 12:00:00,a0f224,Books,Laptop,2,338,676,Upi,March,2024,1
e8dd4748,2024-03-01 13:00:00,bdb07f,Home Decor,Sofa,3,423,1269,Debit Card,March,2024,1
4ecba600,2024-03-01 14:00:00,452506,Home Decor,Laptop,3,265,795,Upi,March,2024,1
3aea93f7,2024-03-01 15:00:00,aac587,Electronics,Novel,2,188,376,Credit Card,March,2024,1
3857cfad,2024-03-01 16:00:00,2a9411,Books,Laptop,2,181,362,Debit Card,March,2024,1
927b4ee3,2024-03-01 17:00:00,6d82aa,Books,Sofa,1,65,65,Upi,March,2024,1
b74cae45,2024-03-01 18:00:00,d4165a,Home Decor,Novel,1,286,286,Upi,March,2024,1
a7854b1b,2024-03-01 19:00:00,2c0034,Home Decor,Lipstick,3,266,798,Cash,March,2024,1
63bfaaec,2024-03-01 20:00:00,de5c05,Clothing,Lipstick,2,377,754,Cash,March,2024,1
6b2a7ea8,2024-03-01 21:00:00,dd9a01,Electronics,Lipstick,2,459,918,Cash,March,2024,1
b31950eb,2024-03-01 22:00:00,5ce5f2,Books,Novel,1,260,260,Cash,March,2024,1
296e7a70,2024-03-01 23:00:00,d36e00,Beauty,Sofa,3,14,42,Upi,March,2024,1
30b3d715,2024-03-02 00:00:00,7fa91b,Beauty,Laptop,2,338,676,Debit Card,March,2024,1
a78d430b,2024-03-02 01:00:00,658cee,Electronics,Lipstick,2,334,668,Upi,March,2024,1
56a272e9,2024-03-02 02:00:00,af8a35,Books,Laptop,2,350,700,Credit Card,March,2024,1
446f4091,2024-03-02 03:00:00,1be281,Beauty,Sofa,4,294,1176,Debit Card,March,2024,1
2effd4dd,2024-03-02 04:00:00,169123,Clothing,Novel,4,414,1656,Cash,March,2024,1
3cbead83,2024-03-02 05:00:00,0cfc2b,Clothing,Laptop,4,10,40,Debit Card,March,2024,1
5b358443,2024-03-02 06:00:00,4b3ab7,Electronics,Lipstick,4,45,180,Debit Card,March,2024,1
b156ece8,2024-03-02 07:00:00,5964b7,Clothing,Novel,3,78,234,Cash,March,2024,1
d915b583,2024-03-02 08:00:00,3e9b3c,Clothing,Novel,4,462,1848,Upi,March,2024,1
60247b3b,2024-03-02 09:00:00,fb048f,Electronics,Laptop,2,237,474,Upi,March,2024,1
8b02512f,2024-03-02 10:00:00,d538ec,Books,Sofa,2,22,44,Debit Card,March,2024,1
70dfd9b2,2024-03-02 11:00:00,d9e3eb,Clothing,Sofa,2,64,128,Credit Card,March,2024,1
56d25e8b,2024-03-02 12:00:00,11e14c,Beauty,Sofa,3,483,1449,Debit Card,March,2024,1
c4da5abe,2024-03-02 13:00:00,39e917,Electronics,Laptop,4,424,1696,Debit Card,March,2024,1
41d90ff9,2024-03-02 14:00:00,a9b582,Clothing,T-Shirt,2,196,392,Debit Card,March,2024,1
1854adff,2024-03-02 15:00:00,85ae39,Books,Laptop,3,79,237,Upi,March,2024,1
61a53be0,2024-03-02 16:00:00,8cb9b9,Electronics,Laptop,4,13,52,Cash,March,2024,1
86949b54,2024-03-02 17:00:00,e3dbd3,Beauty,Laptop,2,357,714,Debit Card,March,2024,1
025fa4f1,2024-03-02 18:00:00,9d1b18,Clothing,Laptop,3,309,927,Cash,March,2024,1
7f7452af,2024-03-02 19:00:00,bbfab4,Home Decor,Sofa,4,189,756,Credit Card,March,2024,1
34635286,2024-03-02 20:00:00,ddf97f,Beauty,Novel,2,303,606,Debit Card,March,2024,1
5c03a21e,2024-03-02 21:00:00,a42663,Electronics,Novel,2,238,476,Credit Card,March,2024,1
2b1f404e,2024-03-02 22:00:00,630ccf,Home Decor,Novel,2,412,824,Debit Card,March,2024,1
a4f5b7ad,2024-03-02 23:00:00,74031c,Clothing,T-Shirt,4,99,396,Credit Card,March,2024,1
4d20db7c,2024-03-03 00:00:00,727709,Electronics,Novel,3,41,123,Credit Card,March,2024,1
fb18cec3,2024-03-03 01:00:00,9d7d39,Books,Sofa,3,88,264,Upi,March,2024,1
e11d262b,2024-03-03 02:00:00,43bf8b,Home Decor,Lipstick,1,450,450,Upi,March,2024,1
5bbf09c5,2024-03-03 03:00:00,e6bc5a,Clothing,Sofa,2,271,542,Credit Card,March,2024,1
337334e5,2024-03-03 04:00:00,843c81,Beauty,Novel,4,403,1612,Upi,March,2024,1
ea74e2f8,2024-03-03 05:00:00,3f7dec,Electronics,T-Shirt,2,96,192,Credit Card,March,2024,1
2fd7c932,2024-03-03 06:00:00,499ab4,Electronics,Sofa,4,350,1400,Upi,March,2024,1
11193ba9,2024-03-03 07:00:00,1e2aca,Home Decor,T-Shirt,3,124,372,Cash,March,2024,1
05513c6a,2024-03-03 08:00:00,689804,Electronics,T-Shirt,1,175,175,Upi,March,2024,1
0411aceb,2024-03-03 09:00:00,ef93a4,Books,Laptop,4,143,572,Upi,March,2024,1
b718a209,2024-03-03 10:00:00,afe135,Electronics,Laptop,4,107,428,Credit Card,March,2024,1
792466df,2024-03-03 11:00:00,499ab4,Beauty,Lipstick,3,428,1284,Cash,March,2024,1
a229c541,2024-03-03 12:00:00,8b9634,Beauty,Novel,2,164,328,Credit Card,March,2024,1
5789865d,2024-03-03 13:00:00,d8c1d4,Electronics,Lipstick,3,155,465,Debit Card,March,2024,1
981d0a0b,2024-03-03 14:00:00,36e794,Electronics,Sofa,4,227,908,Cash,March,2024,1
1c04d410,2024-03-03 15:00:00,75428d,Clothing,Laptop,2,428,856,Cash,March,2024,1
5780ade9,2024-03-03 16:00:00,667c1a,Electronics,Laptop,4,377,1508,Cash,March,2024,1
3a37979e,2024-03-03 17:00:00,6bdb4a,Electronics,T-Shirt,4,58,232,Debit Card,March,2024,1
1fc54c47,2024-03-03 18:00:00,f310a8,Electronics,Lipstick,2,314,628,Cash,March,2024,1
123c4cd5,2024-03-03 19:00:00,e32768,Clothing,T-Shirt,4,384,1536,Debit Card,March,2024,1
e4d71692,2024-03-03 20:00:00,4b5844,Electronics,T-Shirt,3,135,405,Credit Card,March,2024,1
318473f2,2024-03-03 21:00:00,9a1148,Home Decor,Sofa,4,85,340,Cash,March,2024,1
9bdda20a,2024-03-03 22:00:00,5cbaa7,Home Decor,Novel,3,29,87,Credit Card,March,2024,1
f8f22c70,2024-03-03 23:00:00,08561f,Home Decor,Novel,3,320,960,Upi,March,2024,1
75e2c064,2024-03-04 00:00:00,a47564,Home Decor,Lipstick,3,361,1083,Credit Card,March,2024,1
f6e9f038,2024-03-04 01:00:00,9d4cce,Home Decor,T-Shirt,2,358,716,Credit Card,March,2024,1
c42fe344,2024-03-04 02:00:00,37228a,Clothing,Lipstick,4,494,1976,Upi,March,2024,1
cc2a9f41,2024-03-04 03:00:00,25853a,Electronics,Laptop,1,14,14,Upi,March,2024,1
1ebdf3c2,2024-03-04 04:00:00,10ce2b,Books,Sofa,3,466,1398,Credit Card,March,2024,1
dc7e6f2f,2024-03-04 05:00:00,aac587,Books,Lipstick,2,281,562,Debit Card,March,2024,1
69d2aabf,2024-03-04 06:00:00,e093b6,Electronics,T-Shirt,1,449,449,Credit Card,March,2024,1
3c2cf3eb,2024-03-04 07:00:00,fa4271,Electronics,Laptop,3,234,702,Credit Card,March,2024,1
2dd298d2,2024-03-04 08:00:00,aabeea,Beauty,T-Shirt,1,318,318,Debit Card,March,2024,1
75e07883,2024-03-04 09:00:00,2a7cd7,Electronics,Novel,1,106,106,Upi,March,2024,1
36f09dde,2024-03-04 10:00:00,6b81a8,Clothing,Laptop,3,13,39,Upi,March,2024,1
25e9d375,2024-03-04 11:00:00,6a6079,Clothing,Novel,1,99,99,Credit Card,March,2024,1
1df5d4d0,2024-03-04 12:00:00,79562f,Home Decor,Novel,2,318,636,Credit Card,March,2024,1
c2d89fa7,2024-03-04 13:00:00,1718ff,Beauty,Novel,4,70,280,Upi,March,2024,1
0d1c90b3,2024-03-04 14:00:00,9758c0,Clothing,T-Shirt,2,168,336,Debit Card,March,2024,1
1b7d9159,2024-03-04 15:00:00,642d5e,Beauty,Lipstick,3,472,1416,Cash,March,2024,1
8a18c02f,2024-03-04 16:00:00,cc9ba0,Books,Lipstick,1,78,78,Upi,March,2024,1
ca4a3dee,2024-03-04 17:00:00,83e133,Electronics,T-Shirt,3,62,186,Debit Card,March,2024,1
5bbc6fd4,2024-03-04 18:00:00,6474f7,Beauty,Sofa,4,220,880,Debit Card,March,2024,1
a4c2a8db,2024-03-04 19:00:00,a658a4,Clothing,Lipstick,4,297,1188,Credit Card,March,2024,1
25e73ce8,2024-03-04 20:00:00,7f03a0,Home Decor,Laptop,1,15,15,Debit Card,March,2024,1
05c3a7e0,2024-03-04 21:00:00,8761d7,Electronics,Laptop,1,353,353,Upi,March,2024,1
fe98c5a0,2024-03-04 22:00:00,9e2389,Beauty,T-Shirt,1,211,211,Debit Card,March,2024,1
c995617d,2024-03-04 23:00:00,9c1061,Clothing,Sofa,4,478,1912,Cash,March,2024,1
9bf6ffe2,2024-03-05 00:00:00,13e8e2,Electronics,Novel,4,212,848,Cash,March,2024,1
a82a7118,2024-03-05 01:00:00,092c22,Clothing,T-Shirt,4,188,752,Upi,March,2024,1
294fcab4,2024-03-05 02:00:00,2556f7,Home Decor,T-Shirt,3,276,828,Cash,March,2024,1
0b50f2e1,2024-03-05 03:00:00,a40a26,Home Decor,Sofa,3,58,174,Cash,March,2024,1
468adc8b,2024-03-05 04:00:00,985c9f,Books,Novel,4,157,628,Cash,March,2024,1
39905ce7,2024-03-05 05:00:00,e60281,Home Decor,Lipstick,1,144,144,Credit Card,March,2024,1
6a49d47a,2024-03-05 06:00:00,7e8063,Electronics,T-Shirt,4,179,716,Credit Card,March,2024,1
7cc81d52,2024-03-05 07:00:00,9de4c7,Home Decor,Lipstick,4,97,388,Cash,March,2024,1
948f6cc5,2024-03-05 08:00:00,200248,Books,T-Shirt,1,170,170,Cash,March,2024,1
b7c46663,2024-03-05 09:00:00,e0053e,Books,Laptop,2,186,372,Cash,March,2024,1
aec3df24,2024-03-05 10:00:00,36a9a4,Electronics,Sofa,1,136,136,Credit Card,March,2024,1
cd8cc9e9,2024-03-05 11:00:00,628f76,Clothing,Lipstick,4,473,1892,Credit Card,March,2024,1
a49588dc,2024-03-05 12:00:00,7c817c,Home Decor,T-Shirt,1,478,478,Upi,March,2024,1
f2e1e30e,2024-03-05 13:00:00,6b81a8,Electronics,Lipstick,4,112,448,Debit Card,March,2024,1
604d3591,2024-03-05 14:00:00,50f690,Home Decor,T-Shirt,4,109,436,Upi,March,2024,1
381c489b,2024-03-05 15:00:00,e6bc5a,Clothing,T-Shirt,3,218,654,Debit Card,March,2024,1
ffb7b9a2,2024-03-05 16:00:00,16a09f,Books,Sofa,1,440,440,Cash,March,2024,1
ed2763e5,2024-03-05 17:00:00,9d1b18,Clothing,Novel,2,230,460,Cash,March,2024,1
8e2a8d5e,2024-03-05 18:00:00,bfadaf,Home Decor,Novel,1,156,156,Upi,March,2024,1
d64ccd3f,2024-03-05 19:00:00,dd1d33,Home Decor,Lipstick,2,496,992,Upi,March,2024,1
1f04d6a8,2024-03-05 20:00:00,7064f8,Home Decor,Novel,1,14,14,Debit Card,March,2024,1
00a660ef,2024-03-05 21:00:00,fc3922,Home Decor,Novel,1,255,255,Credit Card,March,2024,1
0eb0302f,2024-03-05 22:00:00,bdb07f,Electronics,T-Shirt,4,246,984,Debit Card,March,2024,1
799d1676,2024-03-05 23:00:00,1e566b,Beauty,Sofa,4,244,976,Debit Card,March,2024,1
64614ba8,2024-03-06 00:00:00,66acf0,Electronics,Sofa,1,223,223,Cash,March,2024,1
ce250585,2024-03-06 01:00:00,7df600,Home Decor,Sofa,3,175,525,Cash,March,2024,1
5c21fd8e,2024-03-06 02:00:00,73f0cc,Electronics,Sofa,3,257,771,Debit Card,March,2024,1
8a5be058,2024-03-06 03:00:00,b6dfe6,Clothing,T-Shirt,3,357,1071,Cash,March,2024,1
6bdccea0,2024-03-06 04:00:00,2bb631,Beauty,Sofa,4,228,912,Cash,March,2024,1
66c8e97e,2024-03-06 05:00:00,d80b1d,Books,Laptop,1,457,457,Cash,March,2024,1
92426935,2024-03-06 06:00:00,fe4026,Electronics,Novel,4,20,80,Credit Card,March,2024,1
aa847f4e,2024-03-06 07:00:00,54fab6,Books,Sofa,4,273,1092,Credit Card,March,2024,1
999baf0b,2024-03-06 08:00:00,50e071,Home Decor,Sofa,1,132,132,Cash,March,2024,1
a84acd95,2024-03-06 09:00:00,9bd39e,Home Decor,Novel,2,46,92,Upi,March,2024,1
fe6404b2,2024-03-06 10:00:00,27fcdf,Home Decor,Laptop,4,247,988,Upi,March,2024,1
96c0ce39,2024-03-06 11:00:00,532e11,Beauty,Novel,2,289,578,Debit Card,March,2024,1
a681f7ce,2024-03-06 12:00:00,4a8434,Electronics,T-Shirt,2,344,688,Cash,March,2024,1
8036c2ab,2024-03-06 13:00:00,a12678,Books,T-Shirt,3,67,201,Upi,March,2024,1
d658b603,2024-03-06 14:00:00,9353e8,Books,Laptop,1,445,445,Credit Card,March,2024,1
aa12842e,2024-03-06 15:00:00,e6e784,Beauty,T-Shirt,3,188,564,Credit Card,March,2024,1
85686e09,2024-03-06 16:00:00,11e14c,Home Decor,T-Shirt,2,392,784,Cash,March,2024,1
962d8c6f,2024-03-06 17:00:00,959b14,Clothing,Novel,2,113,226,Credit Card,March,2024,1
117048be,2024-03-06 18:00:00,a6b61d,Electronics,Novel,3,35,105,Debit Card,March,2024,1
91dfc2ad,2024-03-06 19:00:00,cd1aeb,Books,Novel,3,397,1191,Credit Card,March,2024,1
dd18cd79,2024-03-06 20:00:00,ab7452,Home Decor,T-Shirt,1,283,283,Cash,March,2024,1
ec00dbba,2024-03-06 21:00:00,b25446,Books,Lipstick,3,362,1086,Upi,March,2024,1
ce986080,2024-03-06 22:00:00,b78ecd,Beauty,Sofa,1,369,369,Debit Card,March,2024,1
bbf82217,2024-03-06 23:00:00,9bd39e,Clothing,T-Shirt,1,421,421,Debit Card,March,2024,1
f073efd7,2024-03-07 00:00:00,98fb8a,Home Decor,T-Shirt,3,354,1062,Upi,March,2024,1
253aa0d1,2024-03-07 01:00:00,bd36a2,Electronics,Lipstick,2,301,602,Credit Card,March,2024,1
fbb7c9aa,2024-03-07 02:00:00,389383,Books,Sofa,4,276,1104,Debit Card,March,2024,1
bb1e125e,2024-03-07 03:00:00,af8a35,Books,Novel,2,285,570,Upi,March,2024,1
f7c81f6d,2024-03-07 04:00:00,775de5,Clothing,Novel,4,197,788,Cash,March,2024,1
c143dcde,2024-03-07 05:00:00,6474f7,Home Decor,T-Shirt,3,219,657,Upi,March,2024,1
01332203,2024-03-07 06:00:00,1933b9,Home Decor,Lipstick,3,252,756,Upi,March,2024,1
27568815,2024-03-07 07:00:00,184306,Home Decor,Sofa,1,204,204,Cash,March,2024,1
7a9eb887,2024-03-07 08:00:00,f7dcee,Beauty,Laptop,3,330,990,Cash,March,2024,1
b3f60b1b,2024-03-07 09:00:00,5f7b2e,Electronics,Novel,1,343,343,Credit Card,March,2024,1
741b29df,2024-03-07 10:00:00,381cc6,Home Decor,Novel,4,395,1580,Cash,March,2024,1
4cccad30,2024-03-07 11:00:00,a6b61d,Electronics,Lipstick,1,144,144,Cash,March,2024,1
b42e2914,2024-03-07 12:00:00,97707e,Beauty,Laptop,2,446,892,Upi,March,2024,1
80b47455,2024-03-07 13:00:00,d5fa58,Home Decor,Sofa,2,153,306,Cash,March,2024,1
ae815d79,2024-03-07 14:00:00,603fe0,Electronics,Sofa,1,406,406,Cash,March,2024,1
595deebf,2024-03-07 15:00:00,9e05c6,Clothing,Laptop,2,367,734,Upi,March,2024,1
409d7354,2024-03-07 16:00:00,a47564,Electronics,Sofa,3,251,753,Upi,March,2024,1
87b836a8,2024-03-07 17:00:00,de5c05,Books,Sofa,3,226,678,Debit Card,March,2024,1
d4657ad4,2024-03-07 18:00:00,322b62,Books,Lipstick,3,129,387,Upi,March,2024,1
ce8f6556,2024-03-07 19:00:00,11027e,Home Decor,T-Shirt,3,440,1320,Debit Card,March,2024,1
b84e6b20,2024-03-07 20:00:00,c6bb91,Electronics,Lipstick,1,126,126,Credit Card,March,2024,1
0b7be815,2024-03-07 21:00:00,656752,Clothing,Sofa,2,173,346,Credit Card,March,2024,1
0aec6aa2,2024-03-07 22:00:00,c0f584,Clothing,Sofa,2,69,138,Cash,March,2024,1
f8885a5e,2024-03-07 23:00:00,636007,Books,Sofa,3,289,867,Credit Card,March,2024,1
6b8ebe97,2024-03-08 00:00:00,fbc727,Electronics,Sofa,3,370,1110,Credit Card,March,2024,1
d439b9d7,2024-03-08 01:00:00,ee00cf,Clothing,T-Shirt,3,339,1017,Cash,March,2024,1
965b9fb3,2024-03-08 02:00:00,940c3d,Home Decor,Laptop,2,67,134,Debit Card,March,2024,1
8ab5a38b,2024-03-08 03:00:00,db7bff,Clothing,Novel,3,276,828,Cash,March,2024,1
672ada47,2024-03-08 04:00:00,1e566b,Beauty,Sofa,3,151,453,Debit Card,March,2024,1
a061710d,2024-03-08 05:00:00,9d106b,Home Decor,T-Shirt,3,387,1161,Upi,March,2024,1
608e0bf3,2024-03-08 06:00:00,7eef43,Home Decor,Laptop,4,44,176,Upi,March,2024,1
dca03f92,2024-03-08 07:00:00,6860f0,Beauty,Laptop,3,207,621,Debit Card,March,2024,1
ba11a31d,2024-03-08 08:00:00,76c8fb,Books,Sofa,2,481,962,Debit Card,March,2024,1
d7cd245d,2024-03-08 09:00:00,ecfd8e,Clothing,T-Shirt,3,490,1470,Debit Card,March,2024,1
14975fbf,2024-03-08 10:00:00,ca68e4,Books,Lipstick,4,90,360,Upi,March,2024,1
ecaaa242,2024-03-08 11:00:00,9bd481,Clothing,Sofa,2,44,88,Debit Card,March,2024,1
6c26a0c3,2024-03-08 12:00:00,4e1657,Clothing,Sofa,3,288,864,Cash,March,2024,1
ae388723,2024-03-08 13:00:00,79e648,Electronics,Sofa,4,242,968,Credit Card,March,2024,1
41b43343,2024-03-08 14:00:00,08a16f,Clothing,T-Shirt,2,394,788,Debit Card,March,2024,1
e7888261,2024-03-08 15:00:00,cb2083,Beauty,T-Shirt,3,319,957,Credit Card,March,2024,1
b839adbb,2024-03-08 16:00:00,ce061d,Beauty,Sofa,1,286,286,Cash,March,2024,1
c4f4109a,2024-03-08 17:00:00,4b51ec,Home Decor,Sofa,2,270,540,Upi,March,2024,1
4383029d,2024-03-08 18:00:00,389383,Home Decor,T-Shirt,4,229,916,Debit Card,March,2024,1
3e3d89ee,2024-03-08 19:00:00,6a2856,Beauty,Sofa,3,80,240,Upi,March,2024,1
4cf8f94d,2024-03-08 20:00:00,26031c,Beauty,Lipstick,4,55,220,Debit Card,March,2024,1
dc05a282,2024-03-08 21:00:00,35af9d,Books,Sofa,3,23,69,Upi,March,2024,1
58c13c4d,2024-03-08 22:00:00,3b936d,Beauty,Laptop,1,259,259,Upi,March,2024,1
758f1d2e,2024-03-08 23:00:00,aea03b,Books,Sofa,3,201,603,Upi,March,2024,1
0455c097,2024-03-09 00:00:00,60d951,Electronics,T-Shirt,3,178,534,Upi,March,2024,1
8efc5ff3,2024-03-09 01:00:00,8af74d,Electronics,T-Shirt,3,78,234,Cash,March,2024,1
df9901f7,2024-03-09 02:00:00,cb773f,Beauty,Laptop,2,117,234,Credit Card,March,2024,1
5beb0662,2024-03-09 03:00:00,32c04b,Home Decor,Sofa,2,306,612,Upi,March,2024,1
879e4aa2,2024-03-09 04:00:00,32927d,Electronics,Laptop,2,164,328,Upi,March,2024,1
6d7480d4,2024-03-09 05:00:00,61e522,Home Decor,Novel,1,206,206,Debit Card,March,2024,1
bcd6fd69,2024-03-09 06:00:00,79e648,Clothing,Lipstick,2,383,766,Upi,March,2024,1
5f1e3d2e,2024-03-09 07:00:00,a0eb2a,Electronics,Lipstick,1,228,228,Cash,March,2024,1
2850c84d,2024-03-09 08:00:00,7c9790,Books,Lipstick,2,410,820,Credit Card,March,2024,1
ed5d55c1,2024-03-09 09:00:00,058198,Home Decor,Laptop,2,395,790,Credit Card,March,2024,1
3826c313,2024-03-09 10:00:00,2a6646,Books,Novel,4,153,612,Upi,March,2024,1
34e59f7f,2024-03-09 11:00:00,df5cf3,Home Decor,Laptop,4,66,264,Debit Card,March,2024,1
efee8d28,2024-03-09 12:00:00,92f42e,Home Decor,Novel,2,432,864,Upi,March,2024,1
0181c1b7,2024-03-09 13:00:00,9a1148,Electronics,Novel,4,52,208,Credit Card,March,2024,1
313e3549,2024-03-09 14:00:00,9ba44c,Books,Novel,2,210,420,Debit Card,March,2024,1
7fa45709,2024-03-09 15:00:00,658cee,Home Decor,Novel,4,82,328,Debit Card,March,2024,1
3572e33d,2024-03-09 16:00:00,63dc2a,Home Decor,Lipstick,4,499,1996,Debit Card,March,2024,1
